# Time-averaged data for fix msd2
# TimeStep Number-of-rows
# Row c_comp2
2 0.0013551
3 0.00134204
4 0.00404968
150900 4
1 0.00135759
2 0.00134634
3 0.00133837
4 0.00404231
151000 4
1 0.00137221
2 0.00134222
3 0.00133503
4 0.00404947
151100 4
1 0.00133185
2 0.00134948
3 0.00134244
4 0.00402378
151200 4
1 0.00134987
2 0.00136046
3 0.00133514
4 0.00404547
151300 4
1 0.0013439
2 0.00133644
3 0.00134441
4 0.00402475
151400 4
1 0.00135921
2 0.00135029
3 0.00132391
4 0.00403341
151500 4
1 0.00136088
2 0.00134141
3 0.00135695
4 0.00405924
151600 4
1 0.00134399
2 0.00134771
3 0.00136326
4 0.00405496
151700 4
1 0.00137808
2 0.00133994
3 0.00135234
4 0.00407036
151800 4
1 0.00135115
2 0.00134746
3 0.00135749
4 0.00405609
151900 4
1 0.00136082
2 0.00135626
3 0.0013482
4 0.00406528
152000 4
1 0.00133712
2 0.00135029
3 0.00135497
4 0.00404238
152100 4
1 0.00136683
2 0.00134927
3 0.00133973
4 0.00405583
152200 4
1 0.00135857
2 0.00134599
3 0.0013329
4 0.00403747
152300 4
1 0.00135086
2 0.00137241
3 0.00133435
4 0.00405762
152400 4
1 0.00136733
2 0.00133988
3 0.00135191
4 0.00405912
152500 4
1 0.00136746
2 0.00135502
3 0.001363
4 0.00408548
152600 4
1 0.00136437
2 0.0013518
3 0.00134535
4 0.00406152
152700 4
1 0.00136487
2 0.00134079
3 0.00134515
4 0.00405081
152800 4
1 0.00134901
2 0.00134829
3 0.00134332
4 0.00404062
152900 4
1 0.00137425
2 0.00133447
3 0.00133179
4 0.00404051
153000 4
1 0.0013479
2 0.00131429
3 0.00134822
4 0.00401041
153100 4
1 0.00136571
2 0.00134404
3 0.00135555
4 0.0040653
153200 4
1 0.00135598
2 0.00133177
3 0.00134361
4 0.00403136
153300 4
1 0.00137645
2 0.00135164
3 0.00133983
4 0.00406792
153400 4
1 0.00139277
2 0.00133369
3 0.0013673
4 0.00409376
153500 4
1 0.00137168
2 0.00134969
3 0.00133704
4 0.00405842
153600 4
1 0.00136443
2 0.00134028
3 0.00133934
4 0.00404405
153700 4
1 0.00137766
2 0.00133808
3 0.00133387
4 0.00404962
153800 4
1 0.00137438
2 0.00135629
3 0.00135929
4 0.00408996
153900 4
1 0.00135484
2 0.00134322
3 0.00136666
4 0.00406471
154000 4
1 0.00138319
2 0.00135016
3 0.00132838
4 0.00406173
154100 4
1 0.00136104
2 0.00136427
3 0.0013564
4 0.00408171
154200 4
1 0.00136992
2 0.00136015
3 0.00134511
4 0.00407517
154300 4
1 0.00136774
2 0.00136842
3 0.00137328
4 0.00410944
154400 4
1 0.00137204
2 0.00134429
3 0.00134834
4 0.00406467
154500 4
1 0.00137587
2 0.00134225
3 0.00136664
4 0.00408475
154600 4
1 0.00135968
2 0.0013434
3 0.00135621
4 0.00405929
154700 4
1 0.00135447
2 0.00135301
3 0.00135094
4 0.00405841
154800 4
1 0.00133944
2 0.00134278
3 0.00134518
4 0.00402741
154900 4
1 0.00135367
2 0.00136103
3 0.00136195
4 0.00407665
155000 4
1 0.00135122
2 0.00133618
3 0.00133801
4 0.00402541
155100 4
1 0.00134157
2 0.00135424
3 0.00134715
4 0.00404297
155200 4
1 0.0013526
2 0.00135216
3 0.00136003
4 0.00406479
155300 4
1 0.00137533
2 0.00134232
3 0.00133674
4 0.00405439
155400 4
1 0.00136249
2 0.00135495
3 0.0013501
4 0.00406754
155500 4
1 0.00135768
2 0.00134457
3 0.00134754
4 0.00404978
155600 4
1 0.00137299
2 0.00136223
3 0.00135359
4 0.00408881
155700 4
1 0.00135486
2 0.00136233
3 0.00135398
4 0.00407117
155800 4
1 0.00138883
2 0.00136106
3 0.00133855
4 0.00408843
155900 4
1 0.00137182
2 0.00135929
3 0.00133551
4 0.00406662
156000 4
1 0.00137194
2 0.00135421
3 0.00134705
4 0.0040732
156100 4
1 0.00137538
2 0.00136554
3 0.00134259
4 0.0040835
156200 4
1 0.0013543
2 0.00134606
3 0.00135648
4 0.00405685
156300 4
1 0.00137491
2 0.00136774
3 0.00133507
4 0.00407772
156400 4
1 0.00138226
2 0.00134312
3 0.00134651
4 0.00407189
156500 4
1 0.00137544
2 0.0013619
3 0.00134979
4 0.00408713
156600 4
1 0.00135816
2 0.00136985
3 0.00134349
4 0.00407151
156700 4
1 0.00139333
2 0.00135823
3 0.0013587
4 0.00411026
156800 4
1 0.00138873
2 0.00137945
3 0.0013657
4 0.00413388
156900 4
1 0.00137532
2 0.0013492
3 0.00134676
4 0.00407128
157000 4
1 0.00139418
2 0.00136235
3 0.00136055
4 0.00411709
157100 4
1 0.001378
2 0.00136329
3 0.00134724
4 0.00408853
157200 4
1 0.00137512
2 0.00132977
3 0.00136234
4 0.00406723
157300 4
1 0.00137521
2 0.00137263
3 0.00136031
4 0.00410816
157400 4
1 0.0013831
2 0.00137146
3 0.00135724
4 0.00411181
157500 4
1 0.00137972
2 0.00135111
3 0.00136469
4 0.00409552
157600 4
1 0.00140776
2 0.00139224
3 0.0013485
4 0.00414851
157700 4
1 0.00137219
2 0.00133922
3 0.00136941
4 0.00408082
157800 4
1 0.00141438
2 0.00137639
3 0.0013712
4 0.00416197
157900 4
1 0.00140132
2 0.00136899
3 0.00134844
4 0.00411875
158000 4
1 0.00137343
2 0.00139028
3 0.00135275
4 0.00411647
158100 4
1 0.00140109
2 0.00135744
3 0.00136127
4 0.0041198
158200 4
1 0.00138837
2 0.00136997
3 0.00136338
4 0.00412172
158300 4
1 0.00137661
2 0.00136995
3 0.00136773
4 0.00411429
158400 4
1 0.00141288
2 0.00137513
3 0.00136262
4 0.00415063
158500 4
1 0.00138629
2 0.0013969
3 0.00135685
4 0.00414004
158600 4
1 0.00141077
2 0.00138104
3 0.00137456
4 0.00416638
158700 4
1 0.00140697
2 0.00138872
3 0.00137027
4 0.00416596
158800 4
1 0.00140217
2 0.00138644
3 0.00136138
4 0.00414999
158900 4
1 0.00139806
2 0.00139974
3 0.00137209
4 0.00416989
159000 4
1 0.00140702
2 0.00137219
3 0.00137676
4 0.00415596
159100 4
1 0.00140057
2 0.00139693
3 0.00135869
4 0.00415619
159200 4
1 0.00136321
2 0.00139171
3 0.00139722
4 0.00415214
159300 4
1 0.00140414
2 0.00138423
3 0.00136263
4 0.004151
159400 4
1 0.00138193
2 0.00139183
3 0.00138555
4 0.00415931
159500 4
1 0.00139128
2 0.00139562
3 0.00138125
4 0.00416815
159600 4
1 0.00138869
2 0.00138084
3 0.00137489
4 0.00414443
159700 4
1 0.00137208
2 0.00139744
3 0.00138717
4 0.00415669
159800 4
1 0.00139661
2 0.00137899
3 0.00138442
4 0.00416003
159900 4
1 0.00139016
2 0.00135993
3 0.00137701
4 0.00412709
160000 4
1 0.00137216
2 0.00138166
3 0.00139309
4 0.00414691
160100 4
1 0.00140487
2 0.00137893
3 0.00138266
4 0.00416647
160200 4
1 0.00138094
2 0.00137116
3 0.00137905
4 0.00413114
160300 4
1 0.00138336
2 0.00139226
3 0.00138956
4 0.00416518
160400 4
1 0.00141927
2 0.00137748
3 0.00140469
4 0.00420145
160500 4
1 0.00140277
2 0.00140416
3 0.00140255
4 0.00420948
160600 4
1 0.00138469
2 0.00139252
3 0.00141861
4 0.00419582
160700 4
1 0.001411
2 0.00138209
3 0.001394
4 0.00418709
160800 4
1 0.00138694
2 0.0013809
3 0.00138617
4 0.00415401
160900 4
1 0.00138703
2 0.00139543
3 0.00138123
4 0.00416369
161000 4
1 0.00140063
2 0.00140414
3 0.00139143
4 0.0041962
161100 4
1 0.00139921
2 0.00138967
3 0.00139336
4 0.00418224
161200 4
1 0.00139454
2 0.00139224
3 0.00141618
4 0.00420296
161300 4
1 0.00140727
2 0.00139999
3 0.00138829
4 0.00419554
161400 4
1 0.00141806
2 0.00140086
3 0.00140574
4 0.00422466
161500 4
1 0.00140245
2 0.00139617
3 0.00138873
4 0.00418735
161600 4
1 0.00142062
2 0.00140305
3 0.0014141
4 0.00423776
161700 4
1 0.00142163
2 0.00139659
3 0.00139389
4 0.0042121
161800 4
1 0.00142871
2 0.00142124
3 0.00141408
4 0.00426403
161900 4
1 0.00141089
2 0.00140009
3 0.0014106
4 0.00422158
162000 4
1 0.00142749
2 0.00139865
3 0.00139183
4 0.00421797
162100 4
1 0.00142151
2 0.0014173
3 0.00139325
4 0.00423206
162200 4
1 0.00144757
2 0.00141091
3 0.00140445
4 0.00426294
162300 4
1 0.00144264
2 0.00140735
3 0.00140465
4 0.00425464
162400 4
1 0.0014246
2 0.00140697
3 0.00138716
4 0.00421874
162500 4
1 0.00141711
2 0.00141791
3 0.00140886
4 0.00424388
162600 4
1 0.00142188
2 0.00139821
3 0.00140179
4 0.00422188
162700 4
1 0.00143934
2 0.00142461
3 0.0014103
4 0.00427426
162800 4
1 0.00145865
2 0.00141287
3 0.00141855
4 0.00429006
162900 4
1 0.00145301
2 0.00142639
3 0.00140008
4 0.00427947
163000 4
1 0.00145366
2 0.00144124
3 0.00142941
4 0.0043243
163100 4
1 0.00143745
2 0.00141768
3 0.00144511
4 0.00430025
163200 4
1 0.00143458
2 0.00143439
3 0.00142424
4 0.00429321
163300 4
1 0.00142656
2 0.00141737
3 0.00143593
4 0.00427987
163400 4
1 0.00144131
2 0.00142061
3 0.00142982
4 0.00429173
163500 4
1 0.00143931
2 0.00143571
3 0.00141676
4 0.00429178
163600 4
1 0.00144841
2 0.00142855
3 0.00143402
4 0.00431098
163700 4
1 0.00144575
2 0.00143942
3 0.00144877
4 0.00433394
163800 4
1 0.00144177
2 0.00145557
3 0.00141539
4 0.00431273
163900 4
1 0.00143208
2 0.00144976
3 0.00145725
4 0.00433909
164000 4
1 0.00144109
2 0.00144201
3 0.00140552
4 0.00428863
164100 4
1 0.00144214
2 0.00144641
3 0.00143326
4 0.0043218
164200 4
1 0.00144224
2 0.00142538
3 0.00143015
4 0.00429778
164300 4
1 0.00145209
2 0.00143187
3 0.00141151
4 0.00429546
164400 4
1 0.00143959
2 0.00143477
3 0.00143192
4 0.00430628
164500 4
1 0.00144379
2 0.00145392
3 0.0014365
4 0.00433421
164600 4
1 0.00144046
2 0.00141703
3 0.00144193
4 0.00429942
164700 4
1 0.0014386
2 0.00144571
3 0.00143745
4 0.00432176
164800 4
1 0.0014304
2 0.00145004
3 0.00142004
4 0.00430048
164900 4
1 0.0014457
2 0.00145676
3 0.00143638
4 0.00433884
165000 4
1 0.00142488
2 0.00143791
3 0.00141985
4 0.00428264
165100 4
1 0.00144259
2 0.00144858
3 0.00142712
4 0.00431828
165200 4
1 0.00144387
2 0.00144345
3 0.00142513
4 0.00431245
165300 4
1 0.00145587
2 0.00146782
3 0.00144702
4 0.00437071
165400 4
1 0.00145157
2 0.00144855
3 0.0014604
4 0.00436051
165500 4
1 0.00146166
2 0.00145388
3 0.00146278
4 0.00437831
165600 4
1 0.00145489
2 0.00145716
3 0.00145244
4 0.0043645
165700 4
1 0.00145964
2 0.00145594
3 0.0014588
4 0.00437438
165800 4
1 0.00146959
2 0.00143953
3 0.00144592
4 0.00435504
165900 4
1 0.00146947
2 0.00145573
3 0.00145146
4 0.00437667
166000 4
1 0.0014777
2 0.00146374
3 0.00144266
4 0.00438411
166100 4
1 0.00145938
2 0.00145722
3 0.00144733
4 0.00436393
166200 4
1 0.00146529
2 0.0014745
3 0.00145497
4 0.00439476
166300 4
1 0.00145128
2 0.00147346
3 0.00144879
4 0.00437353
166400 4
1 0.00146765
2 0.00148406
3 0.00145318
4 0.00440489
166500 4
1 0.00148346
2 0.0014793
3 0.00146101
4 0.00442377
166600 4
1 0.00146253
2 0.00146903
3 0.00145364
4 0.0043852
166700 4
1 0.00148467
2 0.001482
3 0.00144639
4 0.00441307
166800 4
1 0.00145482
2 0.00146628
3 0.00146184
4 0.00438294
166900 4
1 0.00148695
2 0.00147986
3 0.00144131
4 0.00440812
167000 4
1 0.00149831
2 0.00148345
3 0.00147894
4 0.00446071
167100 4
1 0.00146978
2 0.00149668
3 0.00148003
4 0.00444649
167200 4
1 0.00148092
2 0.00146121
3 0.00145853
4 0.00440066
167300 4
1 0.00146537
2 0.00149544
3 0.00147721
4 0.00443802
167400 4
1 0.00149778
2 0.00146444
3 0.00146776
4 0.00442998
167500 4
1 0.00149003
2 0.00147965
3 0.00148277
4 0.00445245
167600 4
1 0.00149232
2 0.0014922
3 0.00146737
4 0.00445189
167700 4
1 0.00148958
2 0.0014854
3 0.00146854
4 0.00444352
167800 4
1 0.00149236
2 0.00146295
3 0.0014527
4 0.00440802
167900 4
1 0.0014829
2 0.00147821
3 0.00145942
4 0.00442053
168000 4
1 0.00149268
2 0.00149829
3 0.00145364
4 0.00444461
168100 4
1 0.00149734
2 0.00149081
3 0.00146253
4 0.00445068
168200 4
1 0.00149128
2 0.00148041
3 0.00148076
4 0.00445245
168300 4
1 0.00149273
2 0.00147773
3 0.00148211
4 0.00445257
168400 4
1 0.0014997
2 0.00148726
3 0.00148622
4 0.00447318
168500 4
1 0.00149874
2 0.00146104
3 0.00147957
4 0.00443936
168600 4
1 0.00150188
2 0.00148821
3 0.00147914
4 0.00446922
168700 4
1 0.00149923
2 0.00147463
3 0.00146888
4 0.00444274
168800 4
1 0.00149147
2 0.00149707
3 0.00148311
4 0.00447165
168900 4
1 0.00151376
2 0.00152729
3 0.00149051
4 0.00453156
169000 4
1 0.00151965
2 0.00150499
3 0.00149613
4 0.00452078
169100 4
1 0.0014987
2 0.00149036
3 0.00150291
4 0.00449197
169200 4
1 0.00150784
2 0.00151274
3 0.00149751
4 0.00451809
169300 4
1 0.00150136
2 0.00148305
3 0.0014734
4 0.00445781
169400 4
1 0.0015023
2 0.00151061
3 0.0015079
4 0.0045208
169500 4
1 0.00148215
2 0.00147695
3 0.00148789
4 0.00444699
169600 4
1 0.00151391
2 0.0015118
3 0.00150285
4 0.00452856
169700 4
1 0.0015066
2 0.00150284
3 0.00149392
4 0.00450337
169800 4
1 0.00149927
2 0.00150965
3 0.00151352
4 0.00452244
169900 4
1 0.00149492
2 0.00151677
3 0.00150863
4 0.00452031
170000 4
1 0.0015171
2 0.00151779
3 0.00151348
4 0.00454836
170100 4
1 0.00151877
2 0.00149305
3 0.00148947
4 0.00450129
170200 4
1 0.00150257
2 0.00151576
3 0.0015245
4 0.00454283
170300 4
1 0.00150974
2 0.00150039
3 0.00148389
4 0.00449402
170400 4
1 0.00152103
2 0.00153392
3 0.00150309
4 0.00455804
170500 4
1 0.00150397
2 0.0015403
3 0.00149713
4 0.00454141
170600 4
1 0.0015323
2 0.00148946
3 0.00151798
4 0.00453974
170700 4
1 0.00151551
2 0.00152771
3 0.00151031
4 0.00455353
170800 4
1 0.00150552
2 0.00152234
3 0.00152436
4 0.00455222
170900 4
1 0.00152861
2 0.00153496
3 0.00150617
4 0.00456974
171000 4
1 0.00151364
2 0.00151358
3 0.00152696
4 0.00455418
171100 4
1 0.0015213
2 0.00152994
3 0.00151793
4 0.00456917
171200 4
1 0.00153421
2 0.00152443
3 0.00152541
4 0.00458405
171300 4
1 0.00155831
2 0.00153663
3 0.00151745
4 0.00461239
171400 4
1 0.00154035
2 0.00155333
3 0.00153088
4 0.00462456
171500 4
1 0.00152212
2 0.00152315
3 0.00154463
4 0.00458991
171600 4
1 0.00154029
2 0.00154945
3 0.00153596
4 0.0046257
171700 4
1 0.0015268
2 0.00152977
3 0.00152127
4 0.00457783
171800 4
1 0.0015548
2 0.00155342
3 0.00152806
4 0.00463629
171900 4
1 0.00153231
2 0.00153065
3 0.00153134
4 0.00459429
172000 4
1 0.00155813
2 0.001536
3 0.00153128
4 0.0046254
172100 4
1 0.00154502
2 0.00154681
3 0.00152975
4 0.00462158
172200 4
1 0.00154099
2 0.00155795
3 0.00152879
4 0.00462773
172300 4
1 0.00154951
2 0.00154204
3 0.00153951
4 0.00463107
172400 4
1 0.00154224
2 0.00155419
3 0.00152085
4 0.00461729
172500 4
1 0.00154926
2 0.00154449
3 0.00152579
4 0.00461954
172600 4
1 0.00156296
2 0.00153414
3 0.00154939
4 0.00464649
172700 4
1 0.00156305
2 0.00154846
3 0.00154438
4 0.00465589
172800 4
1 0.00156232
2 0.00153762
3 0.00153314
4 0.00463308
172900 4
1 0.00155964
2 0.00154437
3 0.00156107
4 0.00466509
173000 4
1 0.00156774
2 0.0015356
3 0.00153169
4 0.00463503
173100 4
1 0.00156044
2 0.00153799
3 0.00152114
4 0.00461957
173200 4
1 0.00154572
2 0.00155154
3 0.00154342
4 0.00464068
173300 4
1 0.00154625
2 0.00153506
3 0.001532
4 0.0046133
173400 4
1 0.0015599
2 0.00158052
3 0.00155352
4 0.00469394
173500 4
1 0.00158249
2 0.00155923
3 0.00156397
4 0.00470568
173600 4
1 0.00157562
2 0.0015556
3 0.00153314
4 0.00466436
173700 4
1 0.00156224
2 0.00157218
3 0.00156769
4 0.00470212
173800 4
1 0.00157182
2 0.00157252
3 0.00151859
4 0.00466293
173900 4
1 0.0015766
2 0.00155788
3 0.00152833
4 0.0046628
174000 4
1 0.00156593
2 0.00156636
3 0.00153965
4 0.00467194
174100 4
1 0.00157424
2 0.00155501
3 0.00154076
4 0.00467
174200 4
1 0.00158853
2 0.00155961
3 0.00154176
4 0.0046899
174300 4
1 0.00156425
2 0.00157448
3 0.00153657
4 0.0046753
174400 4
1 0.00157662
2 0.00156736
3 0.00153571
4 0.00467968
174500 4
1 0.001551
2 0.00157724
3 0.00155521
4 0.00468345
174600 4
1 0.0015685
2 0.00157327
3 0.00153198
4 0.00467375
174700 4
1 0.00158156
2 0.0015715
3 0.001562
4 0.00471507
174800 4
1 0.00160183
2 0.00157329
3 0.00156028
4 0.00473539
174900 4
1 0.00155883
2 0.00156275
3 0.00152916
4 0.00465074
175000 4
1 0.00157579
2 0.00159535
3 0.00156047
4 0.00473162
175100 4
1 0.00157386
2 0.00157987
3 0.00154416
4 0.00469789
175200 4
1 0.00155966
2 0.00161074
3 0.00157418
4 0.00474458
175300 4
1 0.00157582
2 0.00157864
3 0.00157277
4 0.00472724
175400 4
1 0.00158002
2 0.00157682
3 0.00159252
4 0.00474937
175500 4
1 0.00159201
2 0.00157019
3 0.00157191
4 0.00473411
175600 4
1 0.00156865
2 0.00157294
3 0.00158698
4 0.00472857
175700 4
1 0.00157694
2 0.00157436
3 0.00155398
4 0.00470528
175800 4
1 0.00158384
2 0.00157476
3 0.00156591
4 0.00472451
175900 4
1 0.00157632
2 0.00158051
3 0.00157039
4 0.00472723
176000 4
1 0.00158057
2 0.00157705
3 0.00155191
4 0.00470953
176100 4
1 0.00160751
2 0.0015749
3 0.00157763
4 0.00476004
176200 4
1 0.00157652
2 0.00159169
3 0.00155645
4 0.00472466
176300 4
1 0.00158897
2 0.00158907
3 0.00158285
4 0.00476089
176400 4
1 0.0015748
2 0.0015877
3 0.00157242
4 0.00473492
176500 4
1 0.00157325
2 0.00159242
3 0.00157107
4 0.00473674
176600 4
1 0.00158071
2 0.00157656
3 0.00157204
4 0.00472931
176700 4
1 0.00157916
2 0.00160057
3 0.00157698
4 0.00475671
176800 4
1 0.00159818
2 0.00158482
3 0.00157199
4 0.004755
176900 4
1 0.00158607
2 0.00158254
3 0.00158185
4 0.00475046
177000 4
1 0.00157341
2 0.00161437
3 0.00157148
4 0.00475927
177100 4
1 0.00160556
2 0.00158533
3 0.00158489
4 0.00477578
177200 4
1 0.00158592
2 0.00158149
3 0.00160053
4 0.00476793
177300 4
1 0.0015851
2 0.00159411
3 0.00158617
4 0.00476538
177400 4
1 0.00161892
2 0.00159828
3 0.00160148
4 0.00481868
177500 4
1 0.00160779
2 0.00158839
3 0.00157936
4 0.00477553
177600 4
1 0.00162024
2 0.00157518
3 0.00157551
4 0.00477093
177700 4
1 0.00163269
2 0.00159391
3 0.00157996
4 0.00480656
177800 4
1 0.00159999
2 0.00158496
3 0.00157756
4 0.00476251
177900 4
1 0.00160427
2 0.00157911
3 0.00158265
4 0.00476603
178000 4
1 0.0016212
2 0.00160553
3 0.001601
4 0.00482773
178100 4
1 0.00162345
2 0.00159851
3 0.00158673
4 0.0048087
178200 4
1 0.00160565
2 0.00160708
3 0.00158968
4 0.0048024
178300 4
1 0.00162432
2 0.00160176
3 0.0015936
4 0.00481967
178400 4
1 0.00160569
2 0.00159632
3 0.00161233
4 0.00481433
178500 4
1 0.00163011
2 0.00161689
3 0.00158197
4 0.00482896
178600 4
1 0.00160549
2 0.00160921
3 0.00158232
4 0.00479702
178700 4
1 0.00163227
2 0.00158184
3 0.00157813
4 0.00479223
178800 4
1 0.00163894
2 0.00161904
3 0.00157947
4 0.00483745
178900 4
1 0.00161557
2 0.0016059
3 0.00160188
4 0.00482335
179000 4
1 0.00161003
2 0.00159953
3 0.00157624
4 0.0047858
179100 4
1 0.00163016
2 0.00163789
3 0.00163708
4 0.00490513
179200 4
1 0.0015997
2 0.00159897
3 0.00159821
4 0.00479688
179300 4
1 0.00163742
2 0.00161327
3 0.00159709
4 0.00484778
179400 4
1 0.00161496
2 0.001607
3 0.00159176
4 0.00481372
179500 4
1 0.00160864
2 0.00159973
3 0.00160561
4 0.00481398
179600 4
1 0.00162663
2 0.00159979
3 0.00157197
4 0.00479839
179700 4
1 0.0016013
2 0.00161076
3 0.0016068
4 0.00481885
179800 4
1 0.00162721
2 0.00160244
3 0.00159022
4 0.00481986
179900 4
1 0.00160617
2 0.00162083
3 0.00159097
4 0.00481797
180000 4
1 0.00160438
2 0.00161904
3 0.00161452
4 0.00483793
180100 4
1 0.00161047
2 0.00163158
3 0.00160201
4 0.00484407
180200 4
1 0.00156875
2 0.00160748
3 0.00161509
4 0.00479132
180300 4
1 0.00160402
2 0.00161445
3 0.00160372
4 0.0048222
180400 4
1 0.00160093
2 0.00159384
3 0.00159697
4 0.00479174
180500 4
1 0.00161813
2 0.00161939
3 0.00160507
4 0.00484259
180600 4
1 0.00160564
2 0.00163775
3 0.00162506
4 0.00486846
180700 4
1 0.00161364
2 0.00161148
3 0.00158002
4 0.00480514
180800 4
1 0.00161822
2 0.00161285
3 0.00162522
4 0.00485628
180900 4
1 0.00162028
2 0.00163856
3 0.00161831
4 0.00487715
181000 4
1 0.00164916
2 0.00161261
3 0.0016244
4 0.00488617
181100 4
1 0.00161524
2 0.00163731
3 0.00161338
4 0.00486594
181200 4
1 0.00161926
2 0.00162821
3 0.00160339
4 0.00485086
181300 4
1 0.00162138
2 0.00162832
3 0.00161439
4 0.00486409
181400 4
1 0.00159973
2 0.00161323
3 0.00159903
4 0.00481199
181500 4
1 0.00161847
2 0.00163388
3 0.00159863
4 0.00485097
181600 4
1 0.00163014
2 0.00163553
3 0.00161556
4 0.00488122
181700 4
1 0.00161589
2 0.00162847
3 0.00160164
4 0.004846
181800 4
1 0.00163944
2 0.00162069
3 0.00162197
4 0.0048821
181900 4
1 0.00162984
2 0.00163513
3 0.00163662
4 0.00490159
182000 4
1 0.00162945
2 0.00164149
3 0.00164067
4 0.0049116
182100 4
1 0.0016454
2 0.00164904
3 0.00161007
4 0.0049045
182200 4
1 0.00162672
2 0.00164663
3 0.00163471
4 0.00490807
182300 4
1 0.00164441
2 0.00164122
3 0.00161531
4 0.00490094
182400 4
1 0.00161097
2 0.0016212
3 0.00161858
4 0.00485075
182500 4
1 0.00164403
2 0.0016345
3 0.00161767
4 0.0048962
182600 4
1 0.00163976
2 0.00161581
3 0.00162561
4 0.00488118
182700 4
1 0.00162515
2 0.00162542
3 0.00162252
4 0.00487309
182800 4
1 0.00164858
2 0.00162187
3 0.00161995
4 0.0048904
182900 4
1 0.00164718
2 0.00163736
3 0.00162967
4 0.00491421
183000 4
1 0.00162657
2 0.00163374
3 0.00162177
4 0.00488207
183100 4
1 0.00162471
2 0.00162374
3 0.00162974
4 0.0048782
183200 4
1 0.00164304
2 0.00163283
3 0.00160155
4 0.00487742
183300 4
1 0.00164848
2 0.00164501
3 0.0016148
4 0.00490829
183400 4
1 0.00166101
2 0.00164366
3 0.00162876
4 0.00493343
183500 4
1 0.00167301
2 0.00163553
3 0.00161716
4 0.00492569
183600 4
1 0.00163049
2 0.00164619
3 0.00160716
4 0.00488384
183700 4
1 0.00165449
2 0.00163858
3 0.00162008
4 0.00491316
183800 4
1 0.00165255
2 0.00163474
3 0.00161179
4 0.00489908
183900 4
1 0.00164542
2 0.00163336
3 0.00161714
4 0.00489592
184000 4
1 0.00165091
2 0.0016318
3 0.00163022
4 0.00491293
184100 4
1 0.00164211
2 0.00165482
3 0.0016298
4 0.00492673
184200 4
1 0.00166424
2 0.00163109
3 0.00161907
4 0.0049144
184300 4
1 0.00165259
2 0.00164746
3 0.00163581
4 0.00493586
184400 4
1 0.00166138
2 0.00164217
3 0.00160291
4 0.00490647
184500 4
1 0.00165392
2 0.00163386
3 0.00163187
4 0.00491964
184600 4
1 0.00162311
2 0.0016287
3 0.00160967
4 0.00486148
184700 4
1 0.00163386
2 0.00164815
3 0.00161911
4 0.00490112
184800 4
1 0.0016515
2 0.00164132
3 0.00163885
4 0.00493167
184900 4
1 0.00159996
2 0.00163504
3 0.00164913
4 0.00488413
185000 4
1 0.0016397
2 0.00163904
3 0.00162881
4 0.00490755
185100 4
1 0.00161718
2 0.0016488
3 0.00165753
4 0.00492351
185200 4
1 0.00160458
2 0.00162822
3 0.00163642
4 0.00486921
185300 4
1 0.00162868
2 0.00164775
3 0.00163847
4 0.00491489
185400 4
1 0.00160991
2 0.00163183
3 0.0016539
4 0.00489564
185500 4
1 0.00159361
2 0.00163002
3 0.00164314
4 0.00486678
185600 4
1 0.00160736
2 0.00164466
3 0.00162942
4 0.00488143
185700 4
1 0.00160031
2 0.00164622
3 0.00161617
4 0.0048627
185800 4
1 0.0016518
2 0.00164816
3 0.00163098
4 0.00493093
185900 4
1 0.00161188
2 0.00161356
3 0.00164662
4 0.00487206
186000 4
1 0.00165072
2 0.00162886
3 0.00160632
4 0.00488589
186100 4
1 0.00165089
2 0.00162978
3 0.00160773
4 0.00488839
186200 4
1 0.00162333
2 0.00162802
3 0.00160694
4 0.00485829
186300 4
1 0.00164172
2 0.00165687
3 0.00160036
4 0.00489895
186400 4
1 0.00164146
2 0.00165005
3 0.00162517
4 0.00491668
186500 4
1 0.00164023
2 0.00161991
3 0.00160326
4 0.00486341
186600 4
1 0.00164985
2 0.00165103
3 0.00160414
4 0.00490503
186700 4
1 0.00163978
2 0.00163392
3 0.00162008
4 0.00489378
186800 4
1 0.00164263
2 0.00162468
3 0.00161352
4 0.00488083
186900 4
1 0.00163709
2 0.00163942
3 0.00162671
4 0.00490322
187000 4
1 0.00163842
2 0.00161186
3 0.00160684
4 0.00485712
187100 4
1 0.00165116
2 0.00161545
3 0.00163156
4 0.00489817
187200 4
1 0.00163696
2 0.00163226
3 0.00162474
4 0.00489396
187300 4
1 0.00163674
2 0.00160952
3 0.00160726
4 0.00485351
187400 4
1 0.00162651
2 0.00165573
3 0.00161712
4 0.00489936
187500 4
1 0.00163309
2 0.00162544
3 0.00161905
4 0.00487758
187600 4
1 0.00163462
2 0.00162201
3 0.00161736
4 0.00487399
187700 4
1 0.00162917
2 0.00161185
3 0.00163082
4 0.00487185
187800 4
1 0.00164422
2 0.00159728
3 0.00161552
4 0.00485702
187900 4
1 0.00162851
2 0.00163076
3 0.00162028
4 0.00487955
188000 4
1 0.00162894
2 0.00162367
3 0.00162188
4 0.00487449
188100 4
1 0.00164598
2 0.00162091
3 0.00159706
4 0.00486395
188200 4
1 0.00163682
2 0.00161905
3 0.00159964
4 0.0048555
188300 4
1 0.00163785
2 0.00164097
3 0.00161974
4 0.00489857
188400 4
1 0.00165632
2 0.00163374
3 0.00161472
4 0.00490478
188500 4
1 0.0016562
2 0.00163757
3 0.00160858
4 0.00490235
